timestamp,regime,spread_observed,spread_predicted,residual,score_if,anomaly_if,cusum_pos,cusum_neg,cusum_alert,cusum_score,knn_score,knn_mean_dist,score_composite,alert_level
2024-05-31 17:00:00,post_excepcion,0.0,0.002841434,-0.0028414339758455753,0.05462017454711243,0,0.0,0.0,0,0.0,0.005425950634282824,0.14414075189691547,0.02839527740041278,verde
2024-05-31 18:00:00,post_excepcion,0.0,0.0017190783,-0.0017190782818943262,0.05602794160024083,0,0.0,0.0,0,0.0,0.005634966198553859,0.1495440252362877,0.029140964039831185,verde
2024-05-31 19:00:00,post_excepcion,0.0,0.00046066052,-0.000460660521639511,0.06063063485920572,0,0.0,0.0,0,0.0,0.006806448313986059,0.17982807658883745,0.031676607092400076,verde
2024-05-31 20:00:00,post_excepcion,0.0,0.0006715238,-0.0006715237977914512,0.05990756102555961,0,0.0,0.0,0,0.0,0.008771231782180767,0.2306198067088463,0.031708026869215956,verde
2024-05-31 21:00:00,post_excepcion,0.0,0.0014026035,-0.0014026034623384476,0.05308081369994144,0,0.0,0.0,0,0.0,0.010386557304390118,0.2723776794251741,0.028617718310848746,verde
2024-05-31 22:00:00,post_excepcion,0.0,0.0005831529,-0.000583152926992625,0.05697977926186215,0,0.0,0.0,0,0.0,0.010671561660509084,0.27974534338069496,0.030624201963032893,verde
2024-05-31 23:00:00,post_excepcion,0.0,0.00069725333,-0.0006972533301450312,0.05936618923008474,0,0.0,0.0,0,0.0,0.011851758237589457,0.31025467278110097,0.032053446262560265,verde
2024-06-01 00:00:00,post_excepcion,0.0,0.0099532325,-0.009953232482075691,0.059375790464869294,0,0.0,0.0,0,0.0,0.007633505422085517,0.20120837732346258,0.03121459631685175,verde
2024-06-01 01:00:00,post_excepcion,0.0,0.012596475,-0.012596474960446358,0.0629566946636102,0,0.0,0.0,0,0.0,0.007107968390931809,0.18762268939065646,0.03289994100999146,verde
2024-06-01 02:00:00,post_excepcion,0.0,0.010659809,-0.010659809224307537,0.06397241633093376,0,0.0,0.0,0,0.0,0.006697455326499458,0.17701049261838625,0.03332569923076677,verde
2024-06-01 03:00:00,post_excepcion,0.0,0.003394846,-0.0033948461059480906,0.058645916963999234,0,0.0,0.0,0,0.0,0.006475038677439954,0.17126078706757206,0.030617966217487608,verde
2024-06-01 04:00:00,post_excepcion,0.0,0.00468573,-0.004685730207711458,0.060299319215232905,0,0.0,0.0,0,0.0,0.006472890213992945,0.17120524701578538,0.03144423765041504,verde
2024-06-01 05:00:00,post_excepcion,0.0,-0.0056617013,0.005661701317876577,0.06191950452530626,0,0.0,0.0,0,0.0,0.0062635497364548955,0.1657935743249132,0.03221246220994411,verde
2024-06-01 06:00:00,post_excepcion,0.0,-0.006271292,0.0062712919898331165,0.061397111962114836,0,0.0,0.0,0,0.0,0.006558797611919299,0.1734260440865164,0.03201031550344128,verde
2024-06-01 07:00:00,post_excepcion,0.0,-0.022034768,0.022034768015146255,0.07325923536204304,0,0.0,0.0,0,0.0,0.006500998904287283,0.17193188638066598,0.03792981746187898,verde
2024-06-01 08:00:00,post_excepcion,0.0,-0.021972764,0.021972764283418655,0.07399634202231098,0,0.0,0.0,0,0.0,0.00684949695670648,0.18094092952071666,0.03836807040249678,verde
2024-06-01 09:00:00,post_excepcion,0.0,0.01303964,-0.01303964015096426,0.06525944346237444,0,0.0,0.0,0,0.0,0.0077615100882166685,0.2045174332889065,0.03418202374883056,verde
2024-06-01 10:00:00,post_excepcion,0.0,0.0031217006,-0.0031217006035149097,0.05894381173005814,0,0.0,0.0,0,0.0,0.00859276294721915,0.22600619862075924,0.031190458454472898,verde
2024-06-01 11:00:00,post_excepcion,0.0,0.0037463983,-0.0037463982589542866,0.05884989407819141,0,0.0,0.0,0,0.0,0.009346860126196038,0.24550040804325954,0.03129431906433491,verde
2024-06-01 12:00:00,post_excepcion,0.0,0.0045046364,-0.004504636395722628,0.0607476921131227,0,0.0,0.0,0,0.0,0.009224622454198873,0.2423404349739203,0.032218770547401125,verde
2024-06-01 13:00:00,post_excepcion,0.0,0.009677583,-0.0096775833517313,0.06379598759194194,0,0.0,0.0,0,0.0,0.009143664054303485,0.2402475747351213,0.03372672660683167,verde
2024-06-01 14:00:00,post_excepcion,0.020000000000000018,0.009679226,0.010320773795247096,0.0641605984982283,0,0.0,0.0,0,0.0,0.009193324588525818,0.24153135205341977,0.03391896416681932,verde
2024-06-01 15:00:00,post_excepcion,0.020000000000000018,0.0039157704,0.01608422955498101,0.07085481027904061,0,0.0,0.0,0,0.0,0.009349220678661514,0.2455614308204263,0.03729724927525261,verde
2024-06-01 16:00:00,post_excepcion,0.0,0.005835518,-0.005835517775267363,0.06108652745719678,0,0.0,0.0,0,0.0,0.009806088450207357,0.2573719457848095,0.03250448141863986,verde
2024-06-01 17:00:00,post_excepcion,0.31999999999999995,0.026507782,0.29349221818149085,0.27600160858308076,0,0.0,0.0,0,0.0,0.02282329780399003,0.5938805713487656,0.1425654638523384,verde
2024-06-01 18:00:00,post_excepcion,0.0,0.025670975,-0.02567097544670105,0.08060615754475375,0,0.0,0.0,0,0.0,0.010027779036951538,0.2631028818570693,0.04230863457976718,verde
2024-06-01 19:00:00,post_excepcion,0.0,0.02503847,-0.025038469582796097,0.08060615754475375,0,0.0,0.0,0,0.0,0.009427484549089397,0.2475846346234249,0.04218857568219476,verde
2024-06-01 20:00:00,post_excepcion,0.0,0.025209146,-0.02520914562046528,0.08044860185219094,0,0.0,0.0,0,0.0,0.00846883648140455,0.22280256844559027,0.04191806822237638,verde
2024-06-01 21:00:00,post_excepcion,0.0,0.023209423,-0.023209422826766968,0.07792679155566917,0,0.0,0.0,0,0.0,0.007631835527359946,0.20116520877914051,0.04048976288330657,verde
2024-06-01 22:00:00,post_excepcion,0.0,0.1580364,-0.15803639590740204,0.16988816778813898,0,0.0,0.0,0,0.0,0.013821674725423965,0.36117909688620575,0.08770841883915428,verde
2024-06-01 23:00:00,post_excepcion,0.0,0.15737891,-0.1573789119720459,0.178556827016619,0,0.0,0.0,0,0.0,0.014396531858881624,0.37603976161226393,0.09215771988008584,verde
2024-06-02 00:00:00,post_excepcion,0.0,0.1462228,-0.1462228000164032,0.16795103260372024,0,0.0,0.0,0,0.0,0.01194824263041578,0.3127488963535999,0.08636516482794328,verde
2024-06-02 01:00:00,post_excepcion,0.0,0.15731536,-0.15731535851955414,0.178556827016619,0,0.0,0.0,0,0.0,0.011598954281604177,0.3037194232161843,0.09159820436463034,verde
2024-06-02 02:00:00,post_excepcion,0.0,0.15948845,-0.15948845446109772,0.18056898726006387,0,0.0,0.0,0,0.0,0.011815358306096941,0.30931369606448933,0.09264756529125133,verde
2024-06-02 03:00:00,post_excepcion,0.0,0.08205069,-0.08205068856477737,0.11462932601858,0,0.0,0.0,0,0.0,0.008376947602398571,0.22042714376442163,0.058990052529769715,verde
2024-06-02 04:00:00,post_excepcion,0.0,0.08485659,-0.08485659211874008,0.11462932601858,0,0.0,0.0,0,0.0,0.008676253692597473,0.2281645226678719,0.0590499137478095,verde
2024-06-02 05:00:00,post_excepcion,0.0,-0.013329367,0.013329367153346539,0.05854771896605826,0,0.0,0.0,0,0.0,0.004823530939236346,0.12856756581046447,0.030238565670876398,verde
2024-06-02 06:00:00,post_excepcion,0.0,-0.0136365695,0.013636569492518902,0.05854771896605826,0,0.0,0.0,0,0.0,0.005182944076078194,0.13785877542392397,0.03031044829824477,verde
2024-06-02 07:00:00,post_excepcion,0.0,-0.032376394,0.03237639367580414,0.072989842104625,0,0.0,0.0,0,0.0,0.005194055334456469,0.13814601320151051,0.03753373211920379,verde
